id_estacion,calle,latitud,longitud,capacidad,estacion_electrica,periodo
340,CE-129 Tonalá-Durango,19.4206,-99.163312,23,False,202409
341,CE-068 Tamaulipas - Michoacán,19.41166825384696,-99.17382381861898,25,False,202409
342,CE-448 Dr. Andrade-Arcos De Belén,19.426611,-99.14447,31,False,202409
343,CE-253 Dante-Tolstoi,19.42644758104329,-99.17815290396902,19,False,202409
344,CE-186 Gob. Gregorio V. Gelati-Gral. Francisco Molinos del Campo,19.412455,-99.188489,15,False,202409
345,CE-554 Heroes Ferrocarrileros - Mariano Azuela,19.4417473,-99.155639,27,False,202409
346,CE-151 Campeche-Tonalá,19.410529,-99.160873,27,False,202409
347,CE-550 Sor Juana Ines de la Cruz - Fresno,19.445947026056686,-99.16137836878987,23,False,202409
348,CE-551 Nogal - Ribera de San Cosme,19.4435806,-99.1648833,23,False,202409
349,CE-549 Sor Juana Ines de la Cruz - Dr. Atl,19.4450444,-99.1571333,27,False,202409
350,CE-162 Tehuantepec-Medellín,19.404907,-99.162485,27,False,202409
352,CE-024 Reforma- Varsovia,19.426614,-99.168078,19,False,202409
353,CE-026 Reforma - Versalles,19.432595,-99.154995,15,False,202409
354,CE-191 Gobernador Rafael Rebollar-Gobernador Vicente Eguía,19.40796,-99.187901,19,False,202409
355,CE-045 Durango - Sonora,19.418749,-99.171942,39,False,202409
356,CE-052 Hidalgo - Trujano,19.436208,-99.141931,19,False,202409
357,CE-286 13 de Septiembre-Avenida Patriotismo,19.399201,-99.179943,19,False,202409
358,CE-160 Alfonso Herrera-Gabino Barreda,19.440252,-99.163455,23,False,202409
359,CE-194 Circuito Mahatma Gandhi-Reforma,19.424282,-99.180334,35,False,202409
360,CE-659  Madrid - Avenida Mexico,19.3564861,-99.1694556,23,False,202409
361,CE-096 López-Ayuntamiento,19.430625,-99.14248,35,False,202409
362,CE-667 Hermes - Mosqueta,19.363955445342725,-99.1807891801136,23,False,202409
363,CE-084 Chilpancingo - Tlaxcala,19.406872,-99.169572,19,False,202409
364,CE-660 Josefa Ortiz de Dominguez - Circuito Interior,19.3580028,-99.1701056,27,False,202409
365,CE-168 Comercio-Progreso,19.403997,-99.1776,23,False,202409
366,CE-670 Felix Parra - Flamencos,19.3676,-99.1849917,23,False,202409
367,CE-154 Tuxpan-Tlaxcala,19.406683,-99.167962,35,False,202409
368,CE-658 Vicente Guerrero - Berlín,19.355339,-99.165613,19,False,202409
369,CE-657 Madrid - Centenario,19.3574361,-99.1637944,19,False,202409
370,CE-184 General Gómez Pedraza-Gobernador Tiburcio Montiel,19.414793,-99.185083,35,False,202409
371,CE-153 Manzanillo-Tlaxcala,19.407468,-99.165141,23,False,202409
372,CE-077 Choapan - Tamaulipas,19.406745,-99.178272,15,False,202409
373,CE-073 Campeche - Tamaulipas,19.410073,-99.175542,35,False,202409
374,CE-078 Benjamín Hill - Tamaulipas,19.407512,-99.177361,35,False,202409
375,CE-163 Toluca-Bajío,19.405246,-99.15643,35,False,202409
376,CE-054 Parque España - Sonora,19.416163,-99.170795,35,False,202409
377,CE-169 Prosperidad-Progreso,19.403019,-99.174934,23,False,202409
378,CE-430 Tripoli-Av. Popocatépetl (Eje 8),19.36205,-99.154976,23,False,202409
379,CE-171 Comercio-Jose Martí,19.40253247789727,-99.1782025248358,27,False,202409
380,CE-309 Pensilvania-Arizona,19.393059,-99.179483,31,False,202409
381,CE-182 Progreso-Astrónomos,19.402028398340054,-99.17129248386118,31,False,202409
382,CE-331 Avenida 2-Calle 17,19.388748,-99.183924,27,False,202409
383,CE-279 La Morena-Providencia,19.399908,-99.166553,31,False,202409
384,CE-187 General Cano-Gobernador Gregorio V. Gelati,19.411227,-99.185514,23,False,202409
385,CE-291 Magdalena-División Del Norte,19.397651,-99.169946,35,False,202409
386,CE-297 Diagonal San Antonio-Enrique Rébsamen,19.394412,-99.158907,27,False,202409
387,CE-310 Calle 1-Av. Patriotismo,19.395316464981526,-99.18172560637684,15,False,202409
388,CE-314 Nueva York-Louisiana,19.391647,-99.177331,19,False,202409
389,CE-351 Calle 27-Avenida Revolución,19.385751,-99.186297,15,False,202409
390,CE-319 Diagonal San Antonio-Luz Saviñón,19.391991,-99.162684,27,False,202409
391,CE-329 Calle 13-Avenida 1,19.390306,-99.184812,31,False,202409
392,CE-164 Bajío-Tlacotalpan,19.403204,-99.16596,27,False,202409
393,CE-295 Anaxágoras-Eje 4 Sur Xola,19.396189323455705,-99.15687739860005,35,False,202409
394,CE-336 San Borja-Cda. Dr. J. Bartolache,19.385531,-99.169673,25,False,202409
395,CE-296 Diagonal San Antonio-Enrique Rébsamen,19.394283,-99.158756,23,False,202409
396,CE-323 Concepción Beistegui-Gabriel Mancera,19.388986312246836,-99.1632449628014,27,False,202409
397,CE-340 Anaxágoras-Avenida Eugenia,19.385625037771153,-99.15819257503244,31,False,202409
398,CE-669 Los Juarez - Sagredo,19.37076863433144,-99.1873613745247,23,False,202409
399,CE-209 Solón-Horacio,19.435478,-99.206359,19,False,202409
400,CE-317 Avenida Coyoacán-Torres Adalid,19.391456,-99.166157,35,False,202409
401,CE-299 Romero de Terreros-Mier Y Pesado,19.394601,-99.165054,27,False,202409
402,CE-276 Anaxágoras-Obrero Mundial,19.401986,-99.156366,19,False,202409
403,CE-090 José María Pino Suárez - Corregidora,19.43144,-99.132513,27,False,202409
404,CE-304 Montecito-Dakota,19.395043,-99.173821,35,False,202409
405,CE-352 Tintoreto-Giorgione,19.384146,-99.185491,31,False,202409
406,CE-366 Porfirio Díaz-Augusto Rodin,19.378423,-99.181891,19,False,202409
407,CE-395 San Lorenzo-Martín Mendalde,19.373725,-99.169807,31,False,202409
408,CE-316 San Francisco-Concepción Beistegui,19.391056,-99.1712,27,False,202409
409,CE-292 Adolfo Prieto-Eje 4 Sur Xola,19.396917,-99.166264,31,False,202409
410,CE-380 Moras-San Lorenzo,19.374756,-99.173539,23,False,202409
411,CE-338 Nicolás San Juan-San Borja,19.384242,-99.16326,27,False,202409
412,CE-420 María Luz Bringas-Oso,19.36967233269665,-99.17958118026945,23,False,202409
413,CE-373 Pilares-Gabriel Mancera,19.377932,-99.166594,19,False,202409
414,CE-416 Recreo-Parroquia,19.371279,-99.177623,27,False,202409
415,CE-386 Poussin-Donatello,19.374912,-99.185807,39,False,202409
416,CE-347 Pensilvania-Maximino Avila Camacho,19.384474,-99.176084,19,False,202409
417,CE-342 Pitágoras-Av. División del Norte,19.38237,-99.1598779,11,False,202409
418,CE-328 Avenida 1-Calle 7,19.392721,-99.184727,15,False,202409
419,CE-369 Porfirio Díaz-Av. Insurgentes,19.379941,-99.177224,35,False,202409
420,CE-389 Santander-Félix Cuevas,19.373438,-99.179531,39,False,202409
421,CE-205 Taine-Homero,19.43552573443183,-99.18474711483212,19,False,202409
422,CE-396 Martin Mendalde-Felix Cuevas,19.37165,-99.17015,19,False,202409
423,CE-436 Rodríguez Saro-Búfalo,19.36623,-99.177904,30,False,202409
424,CE-334 Nueva York-Av. Insurgentes,19.386530826718293,-99.17510658508034,27,False,202409
425,CE-385 Poussin-Empresa,19.375650918831095,-99.18558642279095,35,False,202409
426,CE-422 Búfalo-José María Rico (Eje 8),19.368403,-99.177472,19,False,202409
427,CE-363 Holbein-Paulo Ucello,19.380839,-99.183932,23,False,202409
428,CE-355 California-Sacramento,19.38201131984727,-99.17328938847277,19,False,202409
429,CE-346 San Francisco-Santa Margarita,19.38496594717172,-99.17411729704327,26,False,202409
430,CE-290 Yosemite-Colorado,19.396357553826412,-99.17268387978766,26,False,202409
431,CE-371 Tlacoquemécatl-Capulín,19.378546,-99.174297,23,False,202409
432,CE-401 San Lorenzo-Avenida Cuauhtémoc,19.372101,-99.161501,31,False,202409
433,CE-356 Matías Romero -Adolfo Prieto,19.381287,-99.1702,15,False,202409
434,CE-433 Jose María Olloqui-Lopéz Cotilla,19.363548,-99.170766,19,False,202409
435,CE-277 Prolongación Tonalá-Obrero Mundial,19.401807,-99.15909,31,False,202409
436,CE-172 General Francisco Murguía-José Martí,19.403507124790526,-99.18165966879315,19,False,202409
437,CE-404 Miguel Laurent-Avenida División Del Norte,19.373833,-99.157433,31,False,202409
438,CE-203 Tennyson-Av. Homero,19.435985,-99.194832,23,False,202409
439,CE-473 Bahía del Espíritu Santo-Bahía de Banderas,19.438143,-99.17519,35,False,202409
440,CE-462 Presa Falcón-Presa Danxhó,19.442338,-99.205198,23,False,202409
441,CE-477 Lago Iseo-Laguna de Mayrán,19.440905,-99.181743,23,False,202409
442,CE-471 Bahía de Chachalacas-Bahía de Santa Bárbara,19.436287,-99.174888,19,False,202409
443,CE-321 Torres Adalid-Anaxágoras,19.389477,-99.157513,27,False,202409
444,CE-444 General Manuel Rincón-Agustín Gutierrez,19.359475,-99.159437,19,False,202409
445,CE-441 Puente Xoco-Real de Mayorazgo,19.361213660076572,-99.16772089901315,31,False,202409
446,CE-055  5 De Mayo - Bolívar,19.434514,-99.138068,15,False,202409
447,CE-138 Guanajuato-Frontera,19.417702,-99.155313,27,False,202409
448,CE-359 Matías Romero -Pestalozzi,19.379331,-99.161163,31,False,202409
449,CE-398 Juan Sánchez Azcona-Félix Cuevas,19.37104,-99.165653,27,False,202409
450,CE-178 Tamaulipas-Francisco Murguía,19.406833,-99.180457,23,False,202409
451,CE-198 Sócrates-Ejército Nacional,19.438173973703993,-99.20383617292828,25,False,202409
452,CE-326 Eugenia-Nebraska,19.388978,-99.174811,35,False,202409
453,CE-622 Fernando Montes de Oca - Eje 6 Sur,19.378362,-99.144007,27,False,202409
454,CE-402 Uxmal-Municipio Libre,19.370934360592926,-99.15874142201119,27,False,202409
455,CE-039 Puebla - Medellín,19.421762,-99.166931,23,False,202409
456,CE-483 Colegio Salesiano - Marina Nacional,19.443092,-99.177612,23,False,202409
457,CE-313 Pensilvania-Oklahoma,19.391431,-99.178989,23,False,202409
458,CE-230 Edgar Allan Poe - Carlos Dickens,19.430098,-99.200074,15,False,202409
459,CE-485 Lago de Pátzcuaro - Marina Nacional,19.438506,-99.172696,23,False,202409
460,CE-392 Patricio Sanz-Félix Cuevas,19.373004,-99.174764,19,False,202409
461,CE-453 Pedregal-Teapa,19.424842,-99.203739,31,False,202409
462,CE-357 Matías Romero -Amores,19.380617,-99.167066,23,False,202409
463,CE-546 Salvador Díaz Mirón - Santa María la Ribera,19.448764,-99.156817,23,False,202409
464,CE-301 Luz Saviñón-Magdalena,19.393807,-99.171133,25,False,202409
465,CE-004 Río Nilo - Río Panuco,19.428491,-99.171693,19,False,202409
466,CE-496 Maestro Rural - José Parres,19.449039,-99.170246,35,False,202409
467,CE-146 Coahuila-Manzanillo,19.410699360989387,-99.16587710386011,23,False,202409
468,CE-149 Mérida-Antonio M. Anza,19.41199,-99.155699,31,False,202409
469,CE-495 Amado Nervo - de los Maestros,19.445528,-99.166934,39,False,202409
470,CE-537 Fresno - Clavel,19.457543649054422,-99.15946327155325,23,False,202409
471,CE-069 Michoacán - Ámsterdam,19.410797,-99.168143,17,False,202409
472,CE-245 Lago Onega-Av. Ejército Nacional,19.438347,-99.190503,23,False,202409
473,CE-425 Nicolas San Juan-Avenida Universidad,19.36704,-99.167387,35,False,202409
474,CE-481 Lago Garda - Mariano Escobedo,19.449367,-99.182461,19,False,202409
475,CE-502 Mar Mediterráneo - Callejón de la Zanja,19.453432,-99.174636,35,False,202409
476,CE-504 Mar Blanco - Calzada México Tacuba,19.455343,-99.179056,27,False,202409
477,CE-498 de los Maestros - Plan de Agua Prieta,19.453146248510524,-99.16645511990282,37,False,202409
478,CE-536 Fresno - Eulalia Guzmán (Eje 2 Norte),19.458881,-99.159215,23,False,202409
479,CE-497 Manuel Carpio - Plan de Ayala,19.452688,-99.170157,51,False,202409
480,CE-492 Lago Cuitzeo - Felipe Carrillo Puerto,19.449153,-99.173433,35,False,202409
481,CE-503 Nextitla - Mar Egeo,19.455571630398424,-99.17513005440924,19,False,202409
482,CE-506 Mar Mediterráneo - Mar Arábigo,19.459553,-99.185111,27,False,202409
483,CE-507 Mar Mediterráneo - Azcapotzalco,19.460292,-99.188303,31,False,202409
484,CE-499 de los Maestros - Calzada de los Gallos,19.455986,-99.165966,39,False,202409
485,CE-458 Montes Urales-Volcán,19.428679,-99.206605,19,False,202409
486,CE-541 Eligio Ancona - Naranjo,19.45272,-99.158014,27,False,202409
487,CE-482 Lago Xochimilco - Laguna de San Cristóbal,19.444826,-99.178393,23,False,202409
488,CE-545 Sabino - Salvador Díaz Mirón,19.449098384943877,-99.15995210414621,27,False,202409
489,CE-486 Izcoatl - Circuito Interior Melchor Ocampo,19.437334,-99.169573,23,False,202409
490,CE-098 Emilio Dondé-Av. Balderas,19.430267,-99.14861,31,False,202409
491,CE-491 Colegio Salesiano - Lago Catemaco,19.449405,-99.176635,23,False,202409
492,CE-672 José María Velasco - Damas,19.36295,-99.183161,31,False,202409
493,CE-543 Jaime Torres Bodet - Manuel Carpio,19.450506,-99.157375,27,False,202409
494,CE-540 Eucalipto - Ricardo Flores Magón,19.453965040246473,-99.15246807044241,23,False,202409
495,CE-703 Miguel Hidalgo - Calzada General Anaya,19.350776,-99.155379,23,False,202409
496,CE-673 Miguel Noreña - José María Ibarrarán,19.363153,-99.186963,35,False,202409
497,CE-700 Abasolo - Miguel Hidalgo,19.350062,-99.160024,35,False,202409
498,CE-704 Pacífico - Asia,19.344976,-99.157824,23,False,202409
499,CE-709 Inglaterra - Antigua Taxqueña,19.344236764049867,-99.15006525817262,23,False,202409
500,CE-706 Canadá - Acolotitla,19.347503,-99.15244,23,False,202409
501,CE-702 Fernández Leal - Plaza de la Conchita,19.347246,-99.15857,31,False,202409
502,CE-708 Irlanda-Canada,19.346419552561255,-99.14566911759721,27,False,202409
503,CE-643 Filipinas - Av. Pirineos,19.362323,-99.148805,39,False,202409
504,CE-597 Diagonal San Antonio - Icacos,19.398858,-99.151211,27,False,202409
505,CE-694 Ignacio Aldama - Centenario,19.353243,-99.163753,23,False,202409
506,CE-696 México - Malintzin,19.351576,-99.164567,39,False,202409
507,CE-626 San Borja - Petén,19.382115,-99.153988,27,False,202409
508,CE-615 Tajín - Universidad,19.38748,-99.153876,31,False,202409
509,CE-630 Cuicuilco - Motozintla,19.375677,-99.152953,31,False,202409
510,CE-701 Cuauhtémoc - Morelos,19.352052,-99.157981,23,False,202409
511,CE-617 Mitla - Eje 5 Sur,19.384589,-99.150517,31,False,202409
512,CE-692 Presidente Carranza - Francisco Sosa,19.349149,-99.169646,19,False,202409
513,CE-688 Panzacola - Miguel Ángel de Quevedo,19.346975,-99.178791,33,False,202409
514,CE-661 Madrid - Universidad,19.35675,-99.171769,27,False,202409
515,CE-618 Bartolomé R. Salido - Edzna,19.381824,-99.148086,31,False,202409
516,CE-602 Correspondencia - Eje Central Lázaro Cárdenas,19.392523,-99.146194,35,False,202409
517,CE-559 Fernando de Alva Ixtlilxochitl - Diagonal 20 de noviembre,19.420029,-99.140999,27,False,202409
518,CE-691 Melchor Ocampo - Dulce Olivia,19.347283,-99.170834,23,False,202409
519,CE-689 G. Pérez Valenzuela - Salvador Novo,19.351426,-99.175455,23,False,202409
520,CE-619 Kiff - Rafael Solana Verduguillo,19.381277,-99.145804,23,False,202409
521,CE-649 Héroes del 47 - Calzada de Tlalpan,19.35072,-99.146786,23,False,202409
522,CE-629 Tajín - Chichen Itzá,19.376367,-99.155872,19,False,202409
523,CE-562 Claudio Bernard - José María Vertiz,19.42037,-99.146818,23,False,202409
524,CE-609 Romero - Calzada de Tlalpan,19.384623,-99.139817,31,False,202409
525,CE-623 Fernando Montes de Oca - Antonio Rodríguez,19.375518,-99.144118,35,False,202409
526,CE-651 Héroes del 47 - División del Norte,19.351578,-99.150941,31,False,202409
527,CE-612 Torres Adalid - Cumbres de Maltrata,19.388148,-99.148446,31,False,202409
528,CE-577 Doctor Márquez - Doctor Jiménez,19.411609,-99.15314,31,False,202409
529,CE-624 Luis Spota - Eje Central Lázaro Cárdenas,19.377516,-99.148116,35,False,202409
530,CE-620 Fernando Montes de Oca - Priv. Lago,19.381804,-99.142997,23,False,202409
531,CE-592 Cádiz - Eje Central Lázaro Cárdenas,19.399664,-99.145136,27,False,202409
532,CE-637 Ajusco - Emperadores,19.36576,-99.144413,23,False,202409
533,CE-604 Andalucía - Carteros,19.390945,-99.142972,31,False,202409
534,CE-634 Rumania - Víctor Hugo,19.370133,-99.145866,27,False,202409
535,CE-568 Doctor Barragán - Doctor Erazo,19.418013,-99.144598,23,False,202409
536,CE-639 Bulgaria - Rumania,19.364528,-99.146988,23,False,202409
537,CE-573 Fernando Ramírez - Isabel la Católica,19.412853,-99.138723,27,False,202409
538,CE-494 Tláloc - Calzada México Tacuba,19.444053,-99.167429,22,False,202409
539,CE-563 Doctor Velasco - Niños Héroes,19.419444,-99.149776,23,False,202409
540,CE-560 Doctor Liceaga - Eje Central,19.421599,-99.143408,27,False,202409
541,CE-611 Miguel Negrete - Niños Héroes de Chapultepec,19.387506,-99.146338,23,False,202409
542,CE-567 Doctor Martínez del Río - Doctor José Terrés,19.417133,-99.145649,23,False,202409
543,CE-589 Cádiz - Calzada de Tlalpan,19.39859,-99.137732,23,False,202409
544,CE-564 Doctor Carmona y Valle - Doctor Velasco,19.419509,-99.153227,23,False,202409
545,CE-633 Canarias - Calzada Santa Cruz,19.372175,-99.146356,27,False,202409
546,CE-664 Hortensia - 2da cerrada de Minerva,19.355544,-99.178992,23,False,202409
547,CE-579 Doctor Márquez - Privada Doctor Duran,19.410884,-99.144975,27,False,202409
548,CE-652 Xicoténcatl - División del Norte,19.354876,-99.153611,23,False,202409
549,CE-663 Hortensia - Avenida Universidad,19.3548028,-99.1754194,23,False,202409
550,CE-603 Castilla - Eje 4 sur Xola,19.394422,-99.143291,27,False,202409
551,CE-548 Dr. Mariano Azuela - Jose Antonio Alzate,19.447028903088047,-99.15431119504319,15,False,202409
552,CE-463 Lago Andrómaco-Lago Zurich,19.443228,-99.202492,27,False,202409
553,CE-662 Manzano - Circuito Interior,19.362041,-99.175158,23,False,202409
554,CE-679 Olivo - Tecoyotitla,19.354886,-99.184642,31,False,202409
555,CE-571 Manuel M. Flores - Calzada San Antonio Abad,19.416221,-99.134909,35,False,202409
556,CE-578 Doctor Jiménez - Doctor Federico Gómez Santos,19.408649,-99.151126,27,False,202409
557,CE-666 Moras - Naranjo,19.3614885,-99.1774325,23,False,202409
558,CE-556 Plaza Tlaxcoaque - Diagonal 20 de noviembre,19.423056,-99.134941,33,False,202409
559,CE-678 Francia - Tecoyotitla,19.3588634,-99.1829297,27,False,202409
560,CE-645 Saratoga - Ajusco,19.358634,-99.152732,27,False,202409
561,CE-569 Gutiérrez Nájera - Bolívar,19.415713,-99.141227,19,False,202409
562,CE-686 Vito Alessio Robles - Universidad,19.352203,-99.178393,27,False,202409
563,CE-501 Plan de Guadalupe /Ferrocarril de Cuernavaca - Eligio Ancona,19.454257,-99.172593,27,False,202409
564,CE-697 Francisco Sosa - Tres Cruces,19.349277,-99.164921,19,False,202409
566,CE-584 Enrique Granados - José Peón Contreras (Eje 3),19.40697,-99.14383,31,False,202409
567,CE-580 Antonio Solís - Bolívar,19.409817,-99.141643,19,False,202409
568,CE-575 Fernando Ramírez - Eje Central,19.413235,-99.143476,31,False,202409
569,CE-590 Fernando - Isabel la Católica,19.399172,-99.140625,31,False,202409
570,CE-650 Xicoténcatl- Prolongación Xicoténcatl,19.355809,-99.149393,27,False,202409
571,CE-631 Miguel Laurent - Eje Central,19.372907,-99.149207,27,False,202409
572,CE-687 Francisco Sosa - Panzacola,19.349307,-99.179074,15,False,202409
573,CE-640 Odesa - Bulgaria,19.367465,-99.148786,19,False,202409
574,CE-628 Tenayuca - Chichen Itzá,19.378281,-99.15841,23,False,202409
575,CE-510 Egipto - Calle Norte 79 A,19.462152,-99.178291,23,False,202409
576,CE-635 Calzada Santa Cruz - Antillas,19.370586,-99.142294,39,False,202409
577,CE-655 Gomez Farias - Viena,19.357086311891955,-99.16019652040175,19,False,202409
578,CE-531 Norte 67 - Poniente 44,19.460356,-99.174283,35,False,202409
579,CE-684 Vito Alessio Robles - Tecoyotitla,19.351594,-99.184772,31,False,202409
580,CE-613 Luz Saviñón - Doctor José María Vertiz,19.390019,-99.15111,31,False,202409
581,CE-557 5 de Febrero - Fernando de Alva Ixtlilxochitl,19.41981,-99.135941,27,False,202409
582,CE-642 Repúblicas - Monrovia,19.364001,-99.150422,23,False,202409
583,CE-512 Clavería - Floresta,19.465636,-99.186342,11,False,202409
584,CE-665 Moras - Mango,19.3589028,-99.1779972,23,False,202409
585,CE-594 Xochicalco - Obrero Mundial,19.402277,-99.153294,31,False,202409
586,CE-514 José F. Gutiérrez - Invierno,19.470485,-99.188509,31,False,202409
587,CE-525 Boldo - Tila,19.468293,-99.16557,11,False,202409
588,CE-527 Boldo - Alcanfores,19.464826,-99.163177,23,False,202409
589,CE-516 Texcoco - Nilo,19.46669,-99.180302,19,False,202409
590,CE-595 Yacatas - Diagonal de San Antonio,19.396983,-99.155114,27,False,202409
591,CE-517 Ignacio Allende - Clavería,19.465377,-99.179197,11,False,202409
592,CE-519 Poniente 58 - Cuitláhuac,19.464891,-99.177242,19,False,202409
593,CE-521 Yuca - Clavelinas,19.466423,-99.173061,27,False,202409
594,CE-518 Heliópolis - Norte 79A,19.468315,-99.177386,27,False,202409
595,CE-654 Londres - San Pedro,19.355942,-99.157461,23,False,202409
596,CE-653 Londres - División del Norte,19.356689,-99.153269,23,False,202409
597,CE-707 Irlanda - División del Norte,19.348076,-99.14906,27,False,202409
598,CE-542 Dr. Enrique González Martínez - Eligio Ancona,19.451838,-99.154584,23,False,202409
599,CE-636 Ajusco - Antillas,19.367131,-99.142838,23,False,202409
600,CE-561 Dr. Jiménez - Dr. Lavista,19.423673,-99.147957,27,False,202409
601,CE-585 José Toribio Medina - Manuel Navarrete,19.405358,-99.14316,15,False,202409
602,CE-600 Cumbres de Acultzingo - Av. Universidad,19.392463,-99.150544,31,False,202409
603,CE-599 La Morena - Zempoala,19.398143,-99.148333,27,False,202409
604,CE-638 Av Pirineos - C. Antillas,19.361743,-99.143867,19,False,202409
605,CE-591 Simón Bolívar - La Coruña,19.402088,-99.142976,27,False,202409
606,CE-500 Plan de Guadalupe /Ferrocarril de Cuernavaca - Juan Sarabia,19.456546,-99.169344,19,False,202409
607,CE-484 Laguna Mayran - Lago Cuitzeo,19.44046,-99.174564,15,False,202409
608,CE-601 Navarra - Fernando,19.395812,-99.145347,31,False,202409
609,CE-685 Av De la Paz - Insurgentes,19.347698842866482,-99.18690070520825,27,False,202409
610,CE-535 Av. Jardín - Orquídea,19.461773,-99.162241,19,False,202409
611,CE-544 Salvador Díaz Mirón - Nogal,19.449773,-99.163136,19,False,202409
612,CE-505 Mar Negro - Mariano Escobedo,19.455319,-99.181368,11,False,202409
613,CE-106 San Jerónimo-José María Pino Suarez,19.42649,-99.133537,23,False,202409
614,CE-695 Malintzin - Allende,19.352143,-99.162096,23,False,202409
615,CE-607 Unión Postal - Calzada de Tlalpan,19.39091,-99.138953,11,False,202409
616,CE-690 Tata Vasco - Av. Miguel Ángel de Quevedo,19.345966,-99.172975,23,False,202409
617,CE-648 Rafael Olivia - 20 de agosto,19.354411,-99.147795,11,False,202409
618,CE-693 Xicoténcatl - Vicente Guerrero,19.352531,-99.164913,31,False,202409
619,CE-644 Monrovia - Popocatépetl (Eje 8 Sur),19.361371,-99.150619,19,False,202409
620,CE-705 Europa - Miguel Ángel de Quevedo,19.344107,-99.155933,27,False,202409
621,CE-539 Naranjo - Av. Ricardo Flores Magon,19.4551042,-99.1576905,23,False,202409
622,CE-538 Eligio Ancona - Técnico Industrial,19.453663,-99.163756,7,False,202409
623,CE-588  Av. Fernando - La coruña,19.401175,-99.13748,19,False,202409
624,CE-558 Chimalpopoca - Simón Bolívar,19.4223,-99.139872,27,False,202409
625,CE-593 Zempoala - Diagonal de San Antonio,19.401018,-99.147952,31,False,202409
626,CE-699 San Gregorio - Felipe Carrillo Puerto,19.346895,-99.163868,19,False,202409
627,CE-490 Lago Garda - FFCC,19.448935,-99.179295,7,False,202409
628,CE-627 San Borja - Av. Universidad,19.382606,-99.156592,31,False,202409
629,CE-621 Lago Poniente - Calzada de Tlalpan,19.379458,-99.140943,26,False,202409
630,CE-605 5 de Febrero - Alfonso XIII,19.395084,-99.139519,27,False,202409
631,CE-674 Silvestre Revueltas - Macedonio Alcalá,19.361846,-99.186814,27,False,202409
632,CE-528 Tlatilco - Av. Jardín,19.464964,-99.160455,27,False,202409
633,CE-598 Palenque - Cumbres de Maltrata,19.3931,-99.152012,31,False,202409
634,CE-671 Plateros - Jose María Velasco,19.364577,-99.186288,36,False,202409
635,CE-583 Ángel del Campo - 5 de Febrero,19.408087,-99.137763,35,False,202409
636,CE-493 Lago Tláhuac - Laguna de Guzmán,19.445916,-99.170401,19,False,202409
637,CE-572 Manuel J. Othón - 5 de Febrero,19.414595,-99.135886,11,False,202409
638,CE-596 Cumbres de Maltrata - Uxmal,19.395205,-99.155049,23,False,202409
639,CE-487 Atzayacatl - Quetzalcoatl,19.439741,-99.168901,7,False,202409
640,CE-442  Real de Mayorazgo - Avenida México - Coyoacán,19.359863,-99.165065,23,False,202409
641,CE-570 Alfredo Chavero - Simón Bolívar,19.417595,-99.140972,15,False,202409
642,CE-647 Antillas - Nevado,19.359256,-99.144433,23,False,202409
643,CE-608 Ahorro Postal - Francisco Márquez,19.3884304,-99.1397718,51,False,202409
644,CE-698 Cerrada Zamora - Av. Miguel Ángel de Quevedo,19.344873,-99.16357,15,False,202409
645,CE-610  Av. Víctor Hugo - Av. Niños Héroes de Chapultepec,19.387174,-99.143708,31,False,202409
646,CE-641 Sevilla - Av. Presidentes,19.368156,-99.151883,23,False,202409
648,CE-574 José María Roa Bárcenas - Simón Bolívar,19.411768,-99.140899,15,False,202409
649,CE-616 Petén - Eje 5 Sur,19.384876,-99.153594,7,False,202409
650,CE-646  Rumania - Av. Popocatépetl,19.360545,-99.147501,27,False,202409
651,CE-489 Lago Chalco - Laguna Tamiahua,19.446383,-99.17598,27,False,202409
652,CE-614 Torres Adalid - Av. Cuauhtémoc,19.389293,-99.156348,27,False,202409
653,CE-632 Victor Hugo - Sevilla,19.370891,-99.151577,27,False,202409
654,CE-625 Zempoala - Angel Urraza,19.379442,-99.150064,15,False,202409
655,CE-581 José María Roa Bárcenas - San Antonio Abad,19.411398,-99.135655,27,False,202409
656,CE-513 Av. Aquiles Serdán - Av. Invierno,19.469578,-99.189828,39,False,202409
657,CE-197 Presa Falcón - Miguel De Cervantes Saavedra,19.440924618966452,-99.20504942541811,31,False,202409
658,CE-576 Doctor Arce - Jose Maria Vertiz,19.413464371675584,-99.14802946153031,27,False,202409
659,CE-520 Salónica - Eje 3 Norte Camarones,19.470699086375355,-99.17832344770432,33,False,202409
660,CE-606 Alfonso XIII - Aragón,19.394974,-99.138949,11,False,202409
662,CE-566 Dr. Jiménez - Dr. García Diego,19.416239,-99.149542,19,False,202409
663,CE-565 Dr. Martinez del Rio - Dr. Lucio,19.4176712000745,-99.15278613567352,23,False,202409
664,CE-587 Jose Toribio Medina - Marcelino Davalos,19.404668302672064,-99.13694635033607,27,False,202409
665,CE-586 Bernardo Couto-Juan E. Hernández y Davalos,19.40632606093993,-99.13877864484675,27,False,202409
666,CE-526 Toronjil - Mejorana,19.466952,-99.162928,19,False,202409
667,CE-547 Dr. Enrique González Martínez - Salvador Díaz Mirón,19.447481,-99.155443,31,False,202409
668,CE-488 Huetzin - Cuitláhuac,19.444812,-99.170307,23,False,202409
669,CE-683 Pedro Luis Ogazón-Insurgentes Sur,19.35038263626101,-99.18722301721573,27,False,202409
